TS_DG = 24.904968
TS_CO = 2.61073800002
TS_CLD= -0.154291999992


Cloud 74 at 	 (71.8,-42.8)
TS_H2 = 95.012888
TS_DG = 38.825012
TS_CO = 3.38028599997
TS_CLD= 5.17073999997


Cloud 75 at 	 (163.5,-43.5)
TS_H2 = 451.631124
TS_DG = 308.678658
TS_CO = 80.79573
TS_CLD= -0.514834000031


Cloud 76 at 	 (117.6,-52.6)
TS_H2 = 157.936362
TS_DG = 121.370582
TS_CO = 0.0471240000334
TS_CLD= -0.388473999978


Cloud 77 at 	 (-59.3,-31.9)
TS_H2 = 394.22919
TS_DG = 191.405166
TS_CO = 38.9990679999
TS_CLD= 6.23422399996


Cloud 78 at 	 (45.0,-36.4)
TS_H2 = 7.01379400003
TS_DG = -0.639439999999
TS_CO = 6.75307199999
TS_CLD= 7.05508000002


Cloud 79 at 	 (102.3,-56.3)
TS_H2 = -1.694158
TS_DG = -1.336862
TS_CO = -0.366714000003
TS_CLD= -2.79999803752e-05


Cloud 80 at 	 (119.0,27.9)
TS_H2 = 3000.690158
TS_DG = 793.717386
TS_CO = 1963.223562
TS_CLD= 27.206046


Cloud 81 at 	 (142.0,35.3)
TS_H2 = 464.825736
TS_DG = 256.956576
TS_CO = 13.051816
TS_CLD= 16.205078


Cloud 82 at 	 (136.7,-68.5)
TS_H2 = 29.918148
TS_DG = 3.05614599999
TS_CO = 8.87607399997
TS_CLD= 19.70304


Cloud 83 at 	 (96.7,-29.7)
TS_H2 = 873.065364
TS_DG = 441.437462
TS_CO = 23.999564
TS_CLD= 0.987132000038


Cloud 84 at 	 (101.9,-27.7)
TS_H2 = 684.21761
TS_DG = 296.787856
TS_CO = 1.21985400002
TS_CLD= 5.76625400002


Cloud 85 at 	 (69.8,-30.8)
TS_H2 = 31.787142
TS_DG = 16.0798980001
TS_CO = 3.97045400005
TS_CLD= -0.999945999996


Cloud 86 at 	 (-54.1,-34.1)
TS_H2 = 743.249934
TS_DG = 298.306676
TS_CO = 165.974416
TS_CLD= 15.298224


Cloud 87 at 	 (109.5,-37.9)
TS_H2 = 207.91625
TS_DG = 86.75316
TS_CO = 12.66612
TS_CLD= 10.1691


Cloud 88 at 	 (-64.8,-36.4)
TS_H2 = 26.286278
TS_DG = 14.267188
TS_CO = 10.733828
TS_CLD= 7.83947199996


Cloud 89 at 	 (122.5,30.5)
TS_H2 = 3013.31117
TS_DG = 770.796172
TS_CO = 1279.409094
TS_CLD= 9.47505000001


Cloud 90 at 	 (-81.3,-33.3)
TS_H2 = 102.57655
TS_DG = 40.83479
TS_CO = 54.923982
TS_CLD= -21.91584


Cloud 91 at 	 (36.4,-57.3)
TS_H2 = -0.167952000047
TS_DG = -0.156754000054
TS_CO = -0.0113740000525
TS_CLD= 0.0727419999894


Cloud 92 at 	 (92.7,36.5)
TS_H2 = 22.59896
TS_DG = 7.73190200003
TS_CO = 1.77870600001
TS_CLD= 6.73351200001


Cloud 93 at 	 (158.1,-33.5)
TS_H2 = 1616.816622
TS_DG = 152.981658
TS_CO = 277.015418
Cloud 97 at 	 (164.8,-25.7)
TS_H2 = 45.6551879999
TS_DG = 9522.057314
TS_CO = 146.940002
TS_CLD= 2320.536322


Cloud 98 at 	 (91.6,-37.8)
TS_H2 = 244.03108
TS_DG = 307.588746
TS_CO = 53.45494
TS_CLD= -40.107206


Cloud 99 at 	 (-153.3,-26.3)
TS_H2 = 19658.932026
TS_DG = 582.640232
TS_CO = 2850.958696
TS_CLD= 0.0


Cloud 100 at 	 (131.4,-46.1)
TS_H2 = 215.49704
TS_DG = 133.533446
TS_CO = 4.037602
TS_CLD= 0.0


Cloud 101 at 	 (151.3,-38.4)
TS_H2 = 0.0
TS_DG = 1008.358008
TS_CO = 390.884862
TS_CLD= 145.848976


Cloud 102 at 	 (-149.0,-36.6)
TS_H2 = 799.95996
TS_DG = 110.783046
TS_CO = 90.294856
TS_CLD= 0.0


Cloud 96 at 	 (-46.0,-29.1)
TS_H2 = 867.841332
TS_DG = 223.035762
TS_CO = 203.45578
